group,id,course,module,grade
10,354,Environmental Stewardship,1,14
10,354,Environmental Stewardship,1,12.75
10,354,Environmental Stewardship,1,13.25
10,354,Environmental Stewardship,1,14.75
10,354,Environmental Stewardship,1,14.25
10,354,Herbalism and Medicine,1,8.25
10,354,Herbalism and Medicine,1,7.75
10,354,Herbalism and Medicine,1,6
10,354,Herbalism and Medicine,1,7.25
10,354,Herbalism and Medicine,1,2.5
10,354,Hunting and Gathering Skills,2,13
10,354,Hunting and Gathering Skills,2,9.5
10,354,Hunting and Gathering Skills,2,16
10,354,Hunting and Gathering Skills,2,20
10,354,Hunting and Gathering Skills,2,11
10,354,Hunting and Gathering Skills,2,14.5
10,354,Language and Linguistics,2,13
10,354,Language and Linguistics,2,7
10,354,Language and Linguistics,2,7
10,354,Language and Linguistics,2,9
10,354,Language and Linguistics,2,12
10,354,Language and Linguistics,2,4
10,354,Language and Linguistics,2,13
10,354,Language and Linguistics,2,2
10,354,Language and Linguistics,2,13
10,354,Shamanism and Spiritual Practices,2,9
10,354,Shamanism and Spiritual Practices,2,9.5
10,354,Shamanism and Spiritual Practices,2,8
10,354,Shamanism and Spiritual Practices,2,8
10,354,Shamanism and Spiritual Practices,2,9
10,354,Shamanism and Spiritual Practices,2,10.5
10,354,Shamanism and Spiritual Practices,2,7.5
10,354,Shamanism and Spiritual Practices,2,11.5
10,354,Shamanism and Spiritual Practices,2,10
10,354,Social Organization and Governance,2,12.5
10,354,Social Organization and Governance,2,9
10,354,Social Organization and Governance,2,10.5
10,354,Social Organization and Governance,2,10
10,354,Social Organization and Governance,2,11
10,354,Tribal Lore and Traditions,1,13.5
10,354,Tribal Lore and Traditions,1,14.5
10,354,Tribal Lore and Traditions,1,12.5
10,354,Warfare and Diplomacy,1,5.5
10,354,Warfare and Diplomacy,1,12
10,354,Warfare and Diplomacy,1,9
10,354,Warfare and Diplomacy,1,10.5
10,354,Warfare and Diplomacy,1,6.5
10,354,Warfare and Diplomacy,1,11
10,354,Warfare and Diplomacy,1,5
10,374,Art and Symbolism,2,10
10,374,Art and Symbolism,2,14
10,374,Art and Symbolism,2,8
10,374,Art and Symbolism,2,9
10,374,Art and Symbolism,2,9
10,374,Art and Symbolism,2,12.5
10,374,Art and Symbolism,2,7
10,374,Astronomy and Celestial Navigation,1,11.25
10,374,Astronomy and Celestial Navigation,1,10.5
10,374,Astronomy and Celestial Navigation,1,13
10,374,Astronomy and Celestial Navigation,1,10.75
10,374,Astronomy and Celestial Navigation,1,9.75
10,374,Astronomy and Celestial Navigation,1,7.75
10,374,Astronomy and Celestial Navigation,1,9.25
10,374,Astronomy and Celestial Navigation,1,11.5
10,374,Environmental Stewardship,1,14
10,374,Environmental Stewardship,1,13
10,374,Environmental Stewardship,1,12.5
10,374,Environmental Stewardship,1,13.25
10,374,Environmental Stewardship,1,12.75
10,374,Environmental Stewardship,1,12.25
10,374,Environmental Stewardship,1,13.25
10,374,Environmental Stewardship,1,12.75
10,374,Environmental Stewardship,1,15
10,374,Herbalism and Medicine,1,8.75
10,374,Herbalism and Medicine,1,5.75
10,374,Herbalism and Medicine,1,6.5
10,374,Herbalism and Medicine,1,6.25
10,374,Herbalism and Medicine,1,6.75
10,374,Hunting and Gathering Skills,2,12.5
10,374,Hunting and Gathering Skills,2,10
10,374,Hunting and Gathering Skills,2,8
10,374,Hunting and Gathering Skills,2,20
10,374,Hunting and Gathering Skills,2,13.5
10,374,Hunting and Gathering Skills,2,16.5
10,374,Language and Linguistics,2,5
10,374,Language and Linguistics,2,7
10,374,Language and Linguistics,2,2
10,374,Language and Linguistics,2,7
10,374,Language and Linguistics,2,10
10,374,Language and Linguistics,2,8
10,374,Language and Linguistics,2,10
10,374,Language and Linguistics,2,4
10,374,Shamanism and Spiritual Practices,2,10.5
10,374,Shamanism and Spiritual Practices,2,7.5
10,374,Shamanism and Spiritual Practices,2,8.5
10,374,Shamanism and Spiritual Practices,2,8.5
10,374,Shamanism and Spiritual Practices,2,8
10,374,Shamanism and Spiritual Practices,2,8.5
10,374,Shamanism and Spiritual Practices,2,8
10,374,Shamanism and Spiritual Practices,2,7
10,374,Shamanism and Spiritual Practices,2,9
10,374,Shamanism and Spiritual Practices,2,8.5
10,374,Social Organization and Governance,2,13.5
10,374,Social Organization and Governance,2,11
10,374,Social Organization and Governance,2,11.5
10,374,Social Organization and Governance,2,14
10,374,Social Organization and Governance,2,12.5
10,374,Tribal Lore and Traditions,1,13
10,374,Tribal Lore and Traditions,1,11
10,374,Tribal Lore and Traditions,1,13
10,374,Warfare and Diplomacy,1,8.5
10,374,Warfare and Diplomacy,1,13
10,374,Warfare and Diplomacy,1,9.5
10,374,Warfare and Diplomacy,1,15.5
10,374,Warfare and Diplomacy,1,6
10,374,Warfare and Diplomacy,1,9.5
10,374,Warfare and Diplomacy,1,9
10,374,Warfare and Diplomacy,1,8.5
10,397,Art and Symbolism,2,9
10,397,Art and Symbolism,2,7
10,397,Art and Symbolism,2,11
10,397,Art and Symbolism,2,9.5
10,397,Art and Symbolism,2,10.5
10,397,Art and Symbolism,2,12.5
10,397,Art and Symbolism,2,9.5
10,397,Astronomy and Celestial Navigation,1,12.25
10,397,Astronomy and Celestial Navigation,1,10.75
10,397,Astronomy and Celestial Navigation,1,13.75
10,397,Astronomy and Celestial Navigation,1,12
10,397,Astronomy and Celestial Navigation,1,11.5
10,397,Astronomy and Celestial Navigation,1,9.75
10,397,Astronomy and Celestial Navigation,1,13
10,397,Environmental Stewardship,1,11.25
10,397,Environmental Stewardship,1,12.75
10,397,Environmental Stewardship,1,11.5
10,397,Environmental Stewardship,1,13.5
10,397,Environmental Stewardship,1,11.75
10,397,Environmental Stewardship,1,13.5
10,397,Environmental Stewardship,1,14
10,397,Environmental Stewardship,1,13.25
10,397,Environmental Stewardship,1,11.25
10,397,Herbalism and Medicine,1,8.75
10,397,Herbalism and Medicine,1,9.5
10,397,Herbalism and Medicine,1,6.75
10,397,Herbalism and Medicine,1,7.75
10,397,Hunting and Gathering Skills,2,15
10,397,Hunting and Gathering Skills,2,17.5
10,397,Hunting and Gathering Skills,2,16.5
10,397,Hunting and Gathering Skills,2,13.5
10,397,Hunting and Gathering Skills,2,11
10,397,Hunting and Gathering Skills,2,12
10,397,Language and Linguistics,2,4
10,397,Language and Linguistics,2,10
10,397,Language and Linguistics,2,10
10,397,Language and Linguistics,2,9
10,397,Language and Linguistics,2,8
10,397,Language and Linguistics,2,6
10,397,Language and Linguistics,2,12
10,397,Language and Linguistics,2,7
10,397,Language and Linguistics,2,10
10,397,Shamanism and Spiritual Practices,2,11
10,397,Shamanism and Spiritual Practices,2,10
10,397,Shamanism and Spiritual Practices,2,6.5
10,397,Shamanism and Spiritual Practices,2,8
10,397,Shamanism and Spiritual Practices,2,11.5
10,397,Shamanism and Spiritual Practices,2,9.5
10,397,Shamanism and Spiritual Practices,2,7
10,397,Shamanism and Spiritual Practices,2,12
10,397,Shamanism and Spiritual Practices,2,7
10,397,Social Organization and Governance,2,10.5
10,397,Social Organization and Governance,2,12
10,397,Social Organization and Governance,2,12.5
10,397,Social Organization and Governance,2,12
10,397,Social Organization and Governance,2,11.5
10,397,Tribal Lore and Traditions,1,12.5
10,397,Tribal Lore and Traditions,1,13.5
10,397,Tribal Lore and Traditions,1,13.5
10,397,Warfare and Diplomacy,1,8.5
10,397,Warfare and Diplomacy,1,7
10,397,Warfare and Diplomacy,1,8
10,397,Warfare and Diplomacy,1,9
10,397,Warfare and Diplomacy,1,9.5
10,397,Warfare and Diplomacy,1,10
10,397,Warfare and Diplomacy,1,10
10,397,Warfare and Diplomacy,1,7.5
10,416,Art and Symbolism,2,10.5
10,416,Art and Symbolism,2,9.5
10,416,Art and Symbolism,2,14
10,416,Art and Symbolism,2,4
10,416,Art and Symbolism,2,11.5
10,416,Art and Symbolism,2,8
10,416,Art and Symbolism,2,8.5
10,416,Astronomy and Celestial Navigation,1,12.5
10,416,Astronomy and Celestial Navigation,1,15.25
10,416,Astronomy and Celestial Navigation,1,7.25
10,416,Astronomy and Celestial Navigation,1,8.75
10,416,Astronomy and Celestial Navigation,1,14.75
10,416,Astronomy and Celestial Navigation,1,16.5
10,416,Astronomy and Celestial Navigation,1,17.25
10,416,Environmental Stewardship,1,12.25
10,416,Environmental Stewardship,1,12.75
10,416,Environmental Stewardship,1,13.5
10,416,Environmental Stewardship,1,13
10,416,Environmental Stewardship,1,14.5
10,416,Environmental Stewardship,1,13.5
10,416,Environmental Stewardship,1,12
10,416,Environmental Stewardship,1,12.5
10,416,Environmental Stewardship,1,16.25
10,416,Environmental Stewardship,1,12.25
10,416,Herbalism and Medicine,1,4.25
10,416,Herbalism and Medicine,1,5
10,416,Herbalism and Medicine,1,6.25
10,416,Herbalism and Medicine,1,4.75
10,416,Herbalism and Medicine,1,5
10,416,Hunting and Gathering Skills,2,16.5
10,416,Hunting and Gathering Skills,2,9.5
10,416,Hunting and Gathering Skills,2,12
10,416,Hunting and Gathering Skills,2,8.5
10,416,Hunting and Gathering Skills,2,12.5
10,416,Hunting and Gathering Skills,2,10.5
10,416,Language and Linguistics,2,11
10,416,Language and Linguistics,2,6
10,416,Language and Linguistics,2,3
10,416,Language and Linguistics,2,12
10,416,Language and Linguistics,2,13
10,416,Language and Linguistics,2,8
10,416,Language and Linguistics,2,12
10,416,Language and Linguistics,2,6
10,416,Language and Linguistics,2,8
10,416,Shamanism and Spiritual Practices,2,9
10,416,Shamanism and Spiritual Practices,2,7.5
10,416,Shamanism and Spiritual Practices,2,6.5
10,416,Shamanism and Spiritual Practices,2,9
10,416,Shamanism and Spiritual Practices,2,8
10,416,Shamanism and Spiritual Practices,2,10
10,416,Shamanism and Spiritual Practices,2,8.5
10,416,Shamanism and Spiritual Practices,2,12
10,416,Shamanism and Spiritual Practices,2,11
10,416,Shamanism and Spiritual Practices,2,9
10,416,Social Organization and Governance,2,11
10,416,Social Organization and Governance,2,15.5
10,416,Social Organization and Governance,2,13.5
10,416,Tribal Lore and Traditions,1,13.5
10,416,Tribal Lore and Traditions,1,14.5
10,416,Tribal Lore and Traditions,1,13
10,416,Warfare and Diplomacy,1,6.5
10,416,Warfare and Diplomacy,1,10.5
10,416,Warfare and Diplomacy,1,9.5
10,416,Warfare and Diplomacy,1,12.5
10,416,Warfare and Diplomacy,1,8
10,416,Warfare and Diplomacy,1,5.5
10,416,Warfare and Diplomacy,1,10.5
10,416,Warfare and Diplomacy,1,10.5
10,445,Art and Symbolism,2,10
10,445,Art and Symbolism,2,6.5
10,445,Art and Symbolism,2,12.5
10,445,Art and Symbolism,2,11
10,445,Art and Symbolism,2,7.5
10,445,Art and Symbolism,2,4.5
10,445,Art and Symbolism,2,12.5
10,445,Astronomy and Celestial Navigation,1,12.25
10,445,Astronomy and Celestial Navigation,1,13.75
10,445,Astronomy and Celestial Navigation,1,10.75
10,445,Astronomy and Celestial Navigation,1,9.25
10,445,Astronomy and Celestial Navigation,1,8.5
10,445,Astronomy and Celestial Navigation,1,14.5
10,445,Astronomy and Celestial Navigation,1,13.75
10,445,Environmental Stewardship,1,13.5
10,445,Environmental Stewardship,1,12.75
10,445,Environmental Stewardship,1,12.25
10,445,Environmental Stewardship,1,13
10,445,Environmental Stewardship,1,14
10,445,Environmental Stewardship,1,13
10,445,Environmental Stewardship,1,12.75
10,445,Environmental Stewardship,1,11.25
10,445,Environmental Stewardship,1,12.25
10,445,Environmental Stewardship,1,11.5
10,445,Herbalism and Medicine,1,3.75
10,445,Herbalism and Medicine,1,7.75
10,445,Herbalism and Medicine,1,8
10,445,Herbalism and Medicine,1,6
10,445,Herbalism and Medicine,1,7
10,445,Hunting and Gathering Skills,2,12
10,445,Hunting and Gathering Skills,2,14
10,445,Hunting and Gathering Skills,2,13
10,445,Hunting and Gathering Skills,2,13
10,445,Hunting and Gathering Skills,2,7.5
10,445,Language and Linguistics,2,12
10,445,Language and Linguistics,2,8
10,445,Language and Linguistics,2,12
10,445,Language and Linguistics,2,11
10,445,Language and Linguistics,2,6
10,445,Language and Linguistics,2,8
10,445,Language and Linguistics,2,3
10,445,Language and Linguistics,2,11
10,445,Language and Linguistics,2,5
10,445,Shamanism and Spiritual Practices,2,8.5
10,445,Shamanism and Spiritual Practices,2,6.5
10,445,Shamanism and Spiritual Practices,2,12
10,445,Shamanism and Spiritual Practices,2,12.5
10,445,Shamanism and Spiritual Practices,2,9
10,445,Shamanism and Spiritual Practices,2,6.5
10,445,Shamanism and Spiritual Practices,2,12
10,445,Shamanism and Spiritual Practices,2,9.5
10,445,Shamanism and Spiritual Practices,2,8
10,445,Shamanism and Spiritual Practices,2,9.5
10,445,Social Organization and Governance,2,10.5
10,445,Social Organization and Governance,2,10
10,445,Social Organization and Governance,2,13
10,445,Social Organization and Governance,2,9.5
10,445,Social Organization and Governance,2,11
10,445,Tribal Lore and Traditions,1,14
10,445,Tribal Lore and Traditions,1,13.5
10,445,Tribal Lore and Traditions,1,15
10,445,Warfare and Diplomacy,1,11.5
10,445,Warfare and Diplomacy,1,7
10,445,Warfare and Diplomacy,1,11.5
10,445,Warfare and Diplomacy,1,6.5
10,445,Warfare and Diplomacy,1,5.5
10,445,Warfare and Diplomacy,1,5
10,445,Warfare and Diplomacy,1,7
10,445,Warfare and Diplomacy,1,8.5
10,462,Art and Symbolism,2,13.5
10,462,Art and Symbolism,2,12.5
10,462,Art and Symbolism,2,11
10,462,Art and Symbolism,2,7.5
10,462,Art and Symbolism,2,8
10,462,Art and Symbolism,2,9
10,462,Art and Symbolism,2,9.5
10,462,Astronomy and Celestial Navigation,1,17.75
10,462,Astronomy and Celestial Navigation,1,10.5
10,462,Astronomy and Celestial Navigation,1,14.75
10,462,Astronomy and Celestial Navigation,1,11
10,462,Astronomy and Celestial Navigation,1,13.75
10,462,Astronomy and Celestial Navigation,1,14.75
10,462,Astronomy and Celestial Navigation,1,18.5
10,462,Astronomy and Celestial Navigation,1,17
10,462,Environmental Stewardship,1,13.25
10,462,Environmental Stewardship,1,11.25
10,462,Environmental Stewardship,1,11.5
10,462,Environmental Stewardship,1,11.25
10,462,Environmental Stewardship,1,14
10,462,Environmental Stewardship,1,11
10,462,Environmental Stewardship,1,11.75
10,462,Environmental Stewardship,1,12.75
10,462,Environmental Stewardship,1,14.25
10,462,Environmental Stewardship,1,14.25
10,462,Herbalism and Medicine,1,6
10,462,Herbalism and Medicine,1,8.5
10,462,Herbalism and Medicine,1,7.25
10,462,Herbalism and Medicine,1,11
10,462,Herbalism and Medicine,1,7.75
10,462,Hunting and Gathering Skills,2,10.5
10,462,Hunting and Gathering Skills,2,10
10,462,Hunting and Gathering Skills,2,14
10,462,Hunting and Gathering Skills,2,14
10,462,Hunting and Gathering Skills,2,12
10,462,Hunting and Gathering Skills,2,14
10,462,Language and Linguistics,2,15
10,462,Language and Linguistics,2,12
10,462,Language and Linguistics,2,15
10,462,Language and Linguistics,2,14
10,462,Language and Linguistics,2,10
10,462,Language and Linguistics,2,10
10,462,Language and Linguistics,2,5
10,462,Language and Linguistics,2,13
10,462,Language and Linguistics,2,15
10,462,Shamanism and Spiritual Practices,2,7
10,462,Shamanism and Spiritual Practices,2,9
10,462,Shamanism and Spiritual Practices,2,9.5
10,462,Shamanism and Spiritual Practices,2,10.5
10,462,Shamanism and Spiritual Practices,2,7
10,462,Shamanism and Spiritual Practices,2,8.5
10,462,Shamanism and Spiritual Practices,2,10
10,462,Shamanism and Spiritual Practices,2,7
10,462,Shamanism and Spiritual Practices,2,10
10,462,Shamanism and Spiritual Practices,2,8.5
10,462,Social Organization and Governance,2,11
10,462,Social Organization and Governance,2,15.5
10,462,Social Organization and Governance,2,12
10,462,Social Organization and Governance,2,12
10,462,Social Organization and Governance,2,12.5
10,462,Tribal Lore and Traditions,1,14.5
10,462,Tribal Lore and Traditions,1,15
10,462,Tribal Lore and Traditions,1,15.5
10,462,Warfare and Diplomacy,1,13
10,462,Warfare and Diplomacy,1,7.5
10,462,Warfare and Diplomacy,1,10.5
10,462,Warfare and Diplomacy,1,5.5
10,462,Warfare and Diplomacy,1,6
10,462,Warfare and Diplomacy,1,1
10,462,Warfare and Diplomacy,1,13.5
10,462,Warfare and Diplomacy,1,9.5
10,464,Art and Symbolism,2,10.5
10,464,Art and Symbolism,2,6
10,464,Art and Symbolism,2,3
10,464,Art and Symbolism,2,13.5
10,464,Art and Symbolism,2,11
10,464,Art and Symbolism,2,11
10,464,Art and Symbolism,2,9.5
10,464,Astronomy and Celestial Navigation,1,14.25
10,464,Astronomy and Celestial Navigation,1,8.5
10,464,Astronomy and Celestial Navigation,1,12
10,464,Astronomy and Celestial Navigation,1,16.5
10,464,Astronomy and Celestial Navigation,1,11.25
10,464,Astronomy and Celestial Navigation,1,13
10,464,Astronomy and Celestial Navigation,1,5.25
10,464,Astronomy and Celestial Navigation,1,13.25
10,464,Environmental Stewardship,1,12.25
10,464,Environmental Stewardship,1,12.75
10,464,Environmental Stewardship,1,12
10,464,Environmental Stewardship,1,13.25
10,464,Environmental Stewardship,1,15.75
10,464,Environmental Stewardship,1,13
10,464,Environmental Stewardship,1,13.75
10,464,Environmental Stewardship,1,16.25
10,464,Environmental Stewardship,1,11.75
10,464,Herbalism and Medicine,1,5.25
10,464,Herbalism and Medicine,1,12.75
10,464,Herbalism and Medicine,1,9
10,464,Herbalism and Medicine,1,6
10,464,Hunting and Gathering Skills,2,10
10,464,Hunting and Gathering Skills,2,12
10,464,Hunting and Gathering Skills,2,11.5
10,464,Hunting and Gathering Skills,2,13
10,464,Hunting and Gathering Skills,2,6.5
10,464,Hunting and Gathering Skills,2,8.5
10,464,Language and Linguistics,2,7
10,464,Language and Linguistics,2,7
10,464,Language and Linguistics,2,10
10,464,Language and Linguistics,2,7
10,464,Language and Linguistics,2,14
10,464,Language and Linguistics,2,7
10,464,Language and Linguistics,2,9
10,464,Language and Linguistics,2,4
10,464,Language and Linguistics,2,11
10,464,Shamanism and Spiritual Practices,2,8.5
10,464,Shamanism and Spiritual Practices,2,7.5
10,464,Shamanism and Spiritual Practices,2,11
10,464,Shamanism and Spiritual Practices,2,10.5
10,464,Shamanism and Spiritual Practices,2,10
10,464,Shamanism and Spiritual Practices,2,8.5
10,464,Shamanism and Spiritual Practices,2,8.5
10,464,Shamanism and Spiritual Practices,2,8.5
10,464,Shamanism and Spiritual Practices,2,7.5
10,464,Shamanism and Spiritual Practices,2,8.5
10,464,Social Organization and Governance,2,12
10,464,Social Organization and Governance,2,11.5
10,464,Social Organization and Governance,2,12
10,464,Social Organization and Governance,2,13
10,464,Tribal Lore and Traditions,1,13.5
10,464,Tribal Lore and Traditions,1,13.5
10,464,Warfare and Diplomacy,1,3.5
10,464,Warfare and Diplomacy,1,6.5
10,464,Warfare and Diplomacy,1,9
10,464,Warfare and Diplomacy,1,10
10,464,Warfare and Diplomacy,1,10
10,464,Warfare and Diplomacy,1,12
10,464,Warfare and Diplomacy,1,7.5
10,464,Warfare and Diplomacy,1,9
10,471,Art and Symbolism,2,6
10,471,Art and Symbolism,2,11
10,471,Art and Symbolism,2,17.5
10,471,Art and Symbolism,2,8.5
10,471,Art and Symbolism,2,9
10,471,Art and Symbolism,2,12
10,471,Art and Symbolism,2,8
10,471,Astronomy and Celestial Navigation,1,17.25
10,471,Astronomy and Celestial Navigation,1,20
10,471,Astronomy and Celestial Navigation,1,11.25
10,471,Astronomy and Celestial Navigation,1,14.75
10,471,Astronomy and Celestial Navigation,1,10.5
10,471,Astronomy and Celestial Navigation,1,8.25
10,471,Astronomy and Celestial Navigation,1,11.5
10,471,Astronomy and Celestial Navigation,1,16.75
10,471,Environmental Stewardship,1,13.5
10,471,Environmental Stewardship,1,12
10,471,Environmental Stewardship,1,14.25
10,471,Environmental Stewardship,1,12.25
10,471,Environmental Stewardship,1,10.5
10,471,Environmental Stewardship,1,13.25
10,471,Environmental Stewardship,1,13.25
10,471,Environmental Stewardship,1,13.5
10,471,Environmental Stewardship,1,14.5
10,471,Environmental Stewardship,1,13.5
10,471,Herbalism and Medicine,1,9.75
10,471,Herbalism and Medicine,1,6.5
10,471,Herbalism and Medicine,1,6.75
10,471,Herbalism and Medicine,1,7.75
10,471,Hunting and Gathering Skills,2,9
10,471,Hunting and Gathering Skills,2,7.5
10,471,Hunting and Gathering Skills,2,13
10,471,Hunting and Gathering Skills,2,12.5
10,471,Hunting and Gathering Skills,2,8.5
10,471,Hunting and Gathering Skills,2,10
10,471,Language and Linguistics,2,9
10,471,Language and Linguistics,2,7
10,471,Language and Linguistics,2,11
10,471,Language and Linguistics,2,3
10,471,Language and Linguistics,2,6
10,471,Language and Linguistics,2,5
10,471,Language and Linguistics,2,13
10,471,Language and Linguistics,2,16
10,471,Language and Linguistics,2,7
10,471,Shamanism and Spiritual Practices,2,10
10,471,Shamanism and Spiritual Practices,2,8
10,471,Shamanism and Spiritual Practices,2,8.5
10,471,Shamanism and Spiritual Practices,2,8.5
10,471,Shamanism and Spiritual Practices,2,6.5
10,471,Shamanism and Spiritual Practices,2,9.5
10,471,Shamanism and Spiritual Practices,2,8.5
10,471,Shamanism and Spiritual Practices,2,7
10,471,Shamanism and Spiritual Practices,2,9
10,471,Shamanism and Spiritual Practices,2,9
10,471,Social Organization and Governance,2,14
10,471,Social Organization and Governance,2,15.5
10,471,Social Organization and Governance,2,13.5
10,471,Social Organization and Governance,2,13.5
10,471,Social Organization and Governance,2,13.5
10,471,Tribal Lore and Traditions,1,15.5
10,471,Tribal Lore and Traditions,1,12.5
10,471,Tribal Lore and Traditions,1,15
10,471,Warfare and Diplomacy,1,13
10,471,Warfare and Diplomacy,1,4
10,471,Warfare and Diplomacy,1,11.5
10,471,Warfare and Diplomacy,1,12
10,471,Warfare and Diplomacy,1,11.5
10,471,Warfare and Diplomacy,1,13.5
10,471,Warfare and Diplomacy,1,8
10,471,Warfare and Diplomacy,1,6.5
10,483,Art and Symbolism,2,14
10,483,Art and Symbolism,2,11
10,483,Art and Symbolism,2,8.5
10,483,Art and Symbolism,2,11
10,483,Art and Symbolism,2,6.5
10,483,Art and Symbolism,2,12.5
10,483,Art and Symbolism,2,12.5
10,483,Astronomy and Celestial Navigation,1,13
10,483,Astronomy and Celestial Navigation,1,15.75
10,483,Astronomy and Celestial Navigation,1,7.75
10,483,Astronomy and Celestial Navigation,1,15.25
10,483,Astronomy and Celestial Navigation,1,11.75
10,483,Astronomy and Celestial Navigation,1,8
10,483,Astronomy and Celestial Navigation,1,9
10,483,Environmental Stewardship,1,12.5
10,483,Environmental Stewardship,1,12.75
10,483,Environmental Stewardship,1,13
10,483,Environmental Stewardship,1,13.25
10,483,Environmental Stewardship,1,12.5
10,483,Environmental Stewardship,1,14.25
10,483,Environmental Stewardship,1,11
10,483,Environmental Stewardship,1,12.75
10,483,Environmental Stewardship,1,13.25
10,483,Environmental Stewardship,1,10.75
10,483,Herbalism and Medicine,1,8.25
10,483,Herbalism and Medicine,1,6.25
10,483,Herbalism and Medicine,1,6
10,483,Herbalism and Medicine,1,7
10,483,Herbalism and Medicine,1,8.75
10,483,Hunting and Gathering Skills,2,9.5
10,483,Hunting and Gathering Skills,2,14
10,483,Hunting and Gathering Skills,2,11.5
10,483,Hunting and Gathering Skills,2,13
10,483,Hunting and Gathering Skills,2,12.5
10,483,Hunting and Gathering Skills,2,16
10,483,Language and Linguistics,2,6
10,483,Language and Linguistics,2,6
10,483,Language and Linguistics,2,16
10,483,Language and Linguistics,2,6
10,483,Language and Linguistics,2,12
10,483,Language and Linguistics,2,6
10,483,Language and Linguistics,2,7
10,483,Language and Linguistics,2,7
10,483,Shamanism and Spiritual Practices,2,8
10,483,Shamanism and Spiritual Practices,2,9
10,483,Shamanism and Spiritual Practices,2,7.5
10,483,Shamanism and Spiritual Practices,2,5.5
10,483,Shamanism and Spiritual Practices,2,6.5
10,483,Shamanism and Spiritual Practices,2,9.5
10,483,Shamanism and Spiritual Practices,2,7.5
10,483,Shamanism and Spiritual Practices,2,7.5
10,483,Shamanism and Spiritual Practices,2,9.5
10,483,Social Organization and Governance,2,12.5
10,483,Social Organization and Governance,2,12.5
10,483,Social Organization and Governance,2,11
10,483,Social Organization and Governance,2,13
10,483,Social Organization and Governance,2,13.5
10,483,Tribal Lore and Traditions,1,14
10,483,Tribal Lore and Traditions,1,13
10,483,Tribal Lore and Traditions,1,13.5
10,483,Warfare and Diplomacy,1,10
10,483,Warfare and Diplomacy,1,7
10,483,Warfare and Diplomacy,1,11
10,483,Warfare and Diplomacy,1,10.5
10,483,Warfare and Diplomacy,1,3
10,483,Warfare and Diplomacy,1,4
10,483,Warfare and Diplomacy,1,5
10,483,Warfare and Diplomacy,1,8.5
10,493,Art and Symbolism,2,11
10,493,Art and Symbolism,2,9.5
10,493,Art and Symbolism,2,10
10,493,Art and Symbolism,2,7
10,493,Art and Symbolism,2,11.5
10,493,Art and Symbolism,2,7
10,493,Art and Symbolism,2,8
10,493,Astronomy and Celestial Navigation,1,11.75
10,493,Astronomy and Celestial Navigation,1,15.5
10,493,Astronomy and Celestial Navigation,1,14.75
10,493,Astronomy and Celestial Navigation,1,14.25
10,493,Astronomy and Celestial Navigation,1,9.5
10,493,Astronomy and Celestial Navigation,1,6.75
10,493,Astronomy and Celestial Navigation,1,7
10,493,Astronomy and Celestial Navigation,1,11
10,493,Environmental Stewardship,1,12.5
10,493,Environmental Stewardship,1,15.25
10,493,Environmental Stewardship,1,12.75
10,493,Environmental Stewardship,1,14.5
10,493,Environmental Stewardship,1,11.75
10,493,Environmental Stewardship,1,14
10,493,Environmental Stewardship,1,13.5
10,493,Environmental Stewardship,1,11.75
10,493,Environmental Stewardship,1,11.75
10,493,Environmental Stewardship,1,13.25
10,493,Herbalism and Medicine,1,8.75
10,493,Herbalism and Medicine,1,8.75
10,493,Herbalism and Medicine,1,7
10,493,Herbalism and Medicine,1,5.5
10,493,Herbalism and Medicine,1,6
10,493,Hunting and Gathering Skills,2,20
10,493,Hunting and Gathering Skills,2,16.5
10,493,Hunting and Gathering Skills,2,15.5
10,493,Hunting and Gathering Skills,2,7.5
10,493,Hunting and Gathering Skills,2,10
10,493,Hunting and Gathering Skills,2,19.5
10,493,Language and Linguistics,2,10
10,493,Language and Linguistics,2,8
10,493,Language and Linguistics,2,7
10,493,Language and Linguistics,2,10
10,493,Language and Linguistics,2,3
10,493,Language and Linguistics,2,12
10,493,Language and Linguistics,2,7
10,493,Language and Linguistics,2,13
10,493,Language and Linguistics,2,5
10,493,Shamanism and Spiritual Practices,2,8.5
10,493,Shamanism and Spiritual Practices,2,9
10,493,Shamanism and Spiritual Practices,2,7.5
10,493,Shamanism and Spiritual Practices,2,9
10,493,Shamanism and Spiritual Practices,2,8.5
10,493,Shamanism and Spiritual Practices,2,10
10,493,Shamanism and Spiritual Practices,2,8
10,493,Shamanism and Spiritual Practices,2,11.5
10,493,Shamanism and Spiritual Practices,2,6
10,493,Shamanism and Spiritual Practices,2,9.5
10,493,Social Organization and Governance,2,12.5
10,493,Social Organization and Governance,2,14
10,493,Social Organization and Governance,2,16
10,493,Social Organization and Governance,2,13.5
10,493,Social Organization and Governance,2,12.5
10,493,Tribal Lore and Traditions,1,15
10,493,Tribal Lore and Traditions,1,14
10,493,Tribal Lore and Traditions,1,14
10,493,Warfare and Diplomacy,1,8
10,493,Warfare and Diplomacy,1,13
10,493,Warfare and Diplomacy,1,6
10,493,Warfare and Diplomacy,1,16.5
10,493,Warfare and Diplomacy,1,5
10,493,Warfare and Diplomacy,1,12
10,493,Warfare and Diplomacy,1,5
10,493,Warfare and Diplomacy,1,6.5
10,553,Art and Symbolism,2,11
10,553,Art and Symbolism,2,13.5
10,553,Art and Symbolism,2,7.5
10,553,Art and Symbolism,2,12.5
10,553,Art and Symbolism,2,7
